ID,TEXT,LABEL
32,"He had acknowledged that he himself was not devoid of blame; the woman, he had avowed, had corrupted him body and soul, and Villiers felt that this man, once his friend, had been an actor in scenes evil beyond the power of words. His story needed no confirmation: he himself was the embodied proof of it. Villiers mused curiously over the story he had heard, and wondered whether he had heard both the first and the last of it. “ No,” he thought, “certainly not the last, probably only the beginning. A case like this is like a nest of Chinese boxes; you open one after the other and find a quainter workmanship in every box. Most likely poor Herbert is merely one of the outside boxes; there are stranger ones to follow.”  Villiers could not take his mind away from Herbert and his story, which seemed to grow wilder as the night wore on. The fire seemed to burn low, and the chilly air of the morning crept into the room; Villiers got up with a glance over his shoulder, and, shivering slightly, went to bed.  A few days later he saw at his club a gentleman of his acquaintance, named Austin, who was famous for his intimate knowledge of London life, both in its tenebrous and luminous phases. [SNIPPET] She has succeeded at one stroke in giving you the modern point of view as to your period. As we look at it, the immortal preamble of the American Declaration of Independence, away back in 1776, logically contained the entire statement of the doctrine of universal economic equality guaranteed by the nation collectively to its members individually. You remember how the words run: ""'We hold these truths to be self-evident; that all men are created equal, with certain inalienable rights; that among these are life, liberty, and the pursuit of happiness; that to secure these rights governments are instituted among men, deriving their just powers from the consent of the governed; that whenever any form of government becomes destructive of these rights it is the right of the people to alter or to abolish it and institute a new government, laying its foundations on such principles and organizing its powers in such form as may seem most likely to effect their safety and happiness.' ""Is it possible, Julian, to imagine any governmental system less adequate than ours which could possibly realize this great ideal of what a true people's government should be?",0
33,"Oh, if only I had taken warning! We finished our connecting. The dull gray point of zed-ray gleamed through the prisms, to mingle with the moonlight entering the main lens. I stood with the shutter trip. ""The same interval, Snap?"" ""Yes."" Beside me, I was aware of a faint reflection of the zed-light—a gray Cathedral shaft crossing the helio-room and falling upon the opposite wall. [SNIPPET] The duty man looked up and met Grantline's gaze. ""I ran it up to the highest intensity. Commander. We ought to get it—not let it pass."" ""Low scale, Peter?"" ""Yes. Weakest infra-red. I'm bringing it up, even though it uses too much of our power."" The duty man was apologetic.",1
34,"They had driven a tunnel from behind a covering mound, beneath the walls, and had opened it cleverly enough through the floor of a middle-class house. They had come through into this, collecting their numbers under its shelter, and doubtless hoping that the marriage of the Empress (of which spies had given them information) would sap the watchfulness of the city guards. But it seems they were discovered and attacked before they were thoroughly ready to emerge, and, as a fine body of troops were barracked near the spot, their extermination would have been merely a matter of time, even if we had not come up.  It did not take a trained eye long to decide on this, and Phorenice, with a laugh, lay back on the cushions of the litter, and returned her weapons to the armour-bearer who came panting up to receive them. “ We grow nervous with our married life, my Deucalion,” she said. “ We are fearful lest this new-found happiness be taken from us too suddenly.”  But I was not to be robbed of my breathing-space in this wise. “ Let me crave a wedding gift of you,” I said.  “It is yours before you name it.” [SNIPPET] ""I want to go home, too.""  ""Why, so you shall!"" cried Santa; ""for I'm sure your father and mother will be glad to see you again. Mr. Wizard, please blow a big, fine bubble for Button-Bright to ride in, and I'll agree to send him home to his family as safe as safe can be.""  ""I'm sorry,"" said Dorothy with a sigh, for she was fond of her little comrade; ""but p'raps it's best for Button-Bright to get home; 'cause his folks must be worrying just dreadful.""  She kissed the boy, and Ozma kissed him, too, and all the others waved their hands and said good-bye and wished him a pleasant journey.",0
35,"As I proceeded on my journey toward Zodanga many strange and interesting sights arrested my attention, and at the several farm houses where I stopped I learned a number of new and instructive things concerning the methods and manners of Barsoom.  The water which supplies the farms of Mars is collected in immense underground reservoirs at either pole from the melting ice caps, and pumped through long conduits to the various populated centers. Along either side of these conduits, and extending their entire length, lie the cultivated districts. [SNIPPET] The craft swayed slightly but she did not move. Then a new cry of warning broke upon our ears. Turning, I saw a dozen black pirates dashing toward us from the melee. We had been discovered. With shrieks of rage the demons sprang for us. With frenzied insistence I continued to press the little button which should have sent us racing out into space, but still the vessel refused to budge. Then it came to me—the reason that she would not rise.  We had stumbled upon a two-man flier. Its ray tanks were charged only with sufficient repulsive energy to lift two ordinary men.",1
36,"He did. That's why I killed him. I had to kill two Venusian police to get away—that's where I put the rope around my neck."" ""It's not what we did but what we do that we'll live or die by on Ragnarok,"" Lake said. He handed Schroeder the sheets of parchment. "" Tell Craig to make at least four copies of this. Someday our knowledge of Gern blasters may be something else we'll live or die by."" [SNIPPET] Even my secretary, Marge, whom I'd never in a million years think of looking at twice, except for business reasons, of course, has to stay out of my office when I'm working, or I can't function."" ""You have my sympathy, son,"" Baxter said, not unkindly. ""Thank you, sir. It hasn't been easy."" ""No, I don't imagine it has...."" Baxter was staring into some far-off distance.",0
37,"Eight months after matters had been turned over to B.S.T.E., the First Trade Group returned to Earth with a bewildering variety of artifacts and devices, plus a round dozen Argonauts. The Argonauts had learned to speak Solian with an amusing guttural accent. They beamed on everything and everybody. They were great pets until the novelty wore off. Profitable trade was inaugurated, because the Argonaut devices all seemed designed to make life more pleasant. The scent-thesizer became very popular once it was adjusted to meet human tastes. Worn as a lapel button, it could create the odor of pine, broiled steak, spring flowers, Scotch whisky, musk—even skunk for the practical jokers who exist in all ages and eras. [SNIPPET] Lambert knew that mankind must become mature in order to survive. The domination of instinct had to be watered down, and rapidly. Selective breeding might do it, but it was an answer impossible to enforce. He hoped that one day the records of an alien civilization would give him the answer.",1
38,"He edged away, stammering, ""Well, I guess maybe ... I might have gone a little ways toward the beach...."" ""You guess! When I was a polyp,"" said Pater, ""the small fry obeyed their elders, and no guess about it!"" ""Now, dear—"" said Mater. ""And no spawn of mine,"" Pater warmed to his lecture, ""is going to flout my words! Junior—COME HERE!"" Junior paddled cautiously around the homesite, just out of tentacle-reach. He said in a small voice, ""I won't."" [SNIPPET] Inside him the whisper of the wings mounted in pitch with a whining, leathery sound. The images of dead faces came flying up, careening across his mind, mingling and merging with the faces of the living. The glass became an anomalous torrent of faces. Dead faces. Four walls around him, bare to the point of boredom. Through the barred window, the throbbing throat of the crowd talked to him. His young body took it in, his young mind accepted it, catalogued it and pushed it out of consciousness. And for each individual voice there was an individual face, staring up at his cell from the comparative safety of outside. Young Oliver Symmes could not see the faces from where he sat, waiting, but he could sense them.",0
39,"""Yes?"" said the editor. "" What's that you say? Doctor White is dead! A suicide! Yeah, I understand. Worry, hey! Here, Roberts, take this story."" [SNIPPET] One thing I'm pretty sure about—he's not coming back."" So that's how it was. Tom Kennedy keeps trying and trying to put Elmer's unhappen genii back together again. And every time he fails he takes it out on me because I didn't get to Elmer sooner. But you can see perfectly well he's way off base, trying to make out I could have done a thing to prevent what happened. Is it my fault if the dumb kid didn't know enough to take the proper precautions when he decided to develop anti-gravitation—and got shot off, garage and all, someplace into outer space? What do they teach kids nowadays, anyway? —ROBERT A Transcriber's Note:",0
40,"And so in turn came the second stranger before King Arthur. Poorly clothed, too, yet had his coat once been rich cloth of gold. Now it sat most crookedly upon him and was cut in many places so that it but barely hung upon his shoulders. ""Sire,"" said the stranger, ""you are known everywhere as the noblest King in the world. And for that reason I come to you to be made knight."" [SNIPPET] A thought came to this fine spirited knight and it brought great and smiling good humor to his lips. He rode to Sir Percival's side and the two whispered for many moments. Then did the two speak to the King and he laughed, but did not turn to gaze at the boy. Sir Gawaine now joined in the whispering.",1
41,"His trained memory told him, in answer to a fleeting question, that according to the latest figures eighteen-point-three percent of the world's food supply was now being derived from modified strains of seaweed. The percentage would increase rapidly, he knew. Elsewhere were mineral-extracting plants, fishery bases, experimental and pure-research stations. Below the floating city, digging into the continental shelf, was the underwater settlement—oil wells to supplement the industrial synthesizing process, mining, exploration in tanks to find new resources, a slow growth outward as men learned how to go deeper into cold and darkness and pressure. It was expensive but an over-crowded world had little choice. Venus was already visible, low and pure on the dusking horizon. Dalgetty breathed the wet pungent sea-air into his lungs and thought with some pity of the men out there—and on the Moon, on Mars, between worlds. [SNIPPET] That's him, face him, concentrate on him...."" ""What do you...?"" Tel began. ""You ride along with me, kids,"" Arkor said, only he didn't move. Two of the figures had fallen now, but the middle one was running toward them. The torch hit, and his shadow was suddenly flung across the broken earth to meet them. The green of beetles' wings ... the red of polished carbuncle ... a web of silver fire, and through the drifting blue smoke Jon hurled across the sky.",0
42,"I was tired of being the mouse in a cat's game. I had taken the initiative and I was keeping it. I turned, set the power pistol at full aperture, and poured it to the armored door. Searing heat reflected from the barrier, smoke boiled, metal melted and ran. Through the stink of burning steel, I smelled scorched hair—and felt heat rake the back of my neck and hands. [SNIPPET] Then the astonishing truth was discovered. Tik was not a composer at all—merely an electronics technician! He/she had recorded the sounds of the planet's main downtown business center and slowed the recording to half-speed. Since the inhabitants of Wolf XVI converse in batlike squeals, this slowing resulted in a series of patterns which fell within sonic range, and which had all of the scope and the complexity of music itself.",0
43,"Knowledge is truth, truth beauty, I mused, that is all we know on Earth, and all we need to know. There was a knock on my door and I said come in, reluctantly abandoning my train of thought which had just picked up Shakespeare, whom I was going to consider as two-thirds philosopher and one-third poet. I have never felt that the field of literature had the sole claim to Shakespeare's greatness. Professor Lillick came in, visibly perturbed. Lillick was a somewhat erratic individual (for a professor, at least) and he was often perturbed. Once he became excited about the possibilities of the campus shrubbery being stunted and discolored by the actions of certain dogs living on campus. [SNIPPET] Let us by all means pretend that we belong to the human race. Make way for the new cyberneticists with their old saws. Cyberneticist, spare that tree!"" I turned around to see who could be making jokes in such bad taste and—as I might have guessed—it was Len Ellsom. He was just as surprised as I was. ""Well,"" he said, ""if it isn't Ollie Parks! I thought you were out in Cal Tech, building schizophrenic bedbugs.""",0
